restaurant_id,address,name,opening_hours,phone,type,category,lat,lng,review_count,created_at,updated_at,summary
1457,서울 광진구 광나루로52길 69 1층,헤픈커피 구의본점,['매일 11:00 - 22:00'],0507-1313-3896,1,카페,,,,,,
1458,서울 광진구 광나루로52길 11 1층,비바체,"['화 08:30 - 20:00 19:50 라스트오더', '수 08:30 - 20:00 19:50 라스트오더', '목 08:30 - 20:00 19:50 라스트오더', '금 08:30 - 20:00 19:50 라스트오더', '토 10:00 - 19:00 18:50 라스트오더', '일 12:00 - 18:00 17:50 라스트오더', '월 08:30 - 20:00 19:50 라스트오더']",0507-1360-7735,1,테이크아웃커피,,,,,,
1460,서울 광진구 자양로50길 12,경성꽈배기 아차산점,"['화 10:00 - 20:00 19:00 라스트오더', '수 10:00 - 20:00 19:00 라스트오더', '목 10:00 - 20:00 19:00 라스트오더', '금 10:00 - 20:00 19:00 라스트오더', '토 10:00 - 20:00 19:00 라스트오더', '일 10:00 - 20:00 19:00 라스트오더', '월 정기휴무 (매주 월요일)']",02-452-8885,1,베이커리,,,,,,
1461,서울 광진구 광나루로56길 85 9층,공차 강변테크노마트점,['매일 10:00 - 21:00'],02-452-0403,1,차,,,,,,
1462,서울 광진구 광나루로56길 29 현대프라임아파트,뚜레쥬르 강변프라임점,['매일 07:00 - 24:00'],02-457-5255,1,베이커리,,,,,,
1464,서울 광진구 광나루로 545 래미안파크스위트 B동 1층 2호,만날 로스터리 카페,"['화 09:00 - 21:00', '수 정기휴무 (매주 수요일)', '목 09:00 - 21:00', '금 09:00 - 21:00', '토 09:00 - 20:00', '일 09:00 - 20:00', '월 09:00 - 21:00']",010-8674-6866,1,"카페,디저트",,,,,,
1465,서울 광진구 구의강변로 53,투썸플레이스 강변역점,"['화 08:30 - 22:00', '수 08:30 - 22:00', '목 08:30 - 22:00', '금 08:30 - 22:00', '토 09:00 - 22:00', '일 09:00 - 22:00', '월 08:30 - 22:00']",02-454-2408,1,카페,,,,,,
1466,서울 광진구 광나루로 508 일진빌딩 1층,이디야 구의사거리점,['매일 08:00 - 22:00 21:30 라스트오더'],02-452-0334,1,카페,,,,,,
1467,서울 광진구 자양로 124 1층,컴포즈커피 광진구청점,['매일 08:30 - 22:30'],02-461-4278,1,카페,,,,,,
1468,서울 광진구 구의로4길 16 101호,리츠카페,['매일 10:00 - 18:00'],02-2201-6473,1,카페,,,,,,
1469,서울 광진구 강변역로4길 10 1층 106호,빽다방 강변역점,['매일 08:00 - 21:30'],0507-0289-9437,1,테이크아웃커피,,,,,,
1470,서울 광진구 자양로18길 70 1층,케이크 더 조아,"['화 11:00 - 21:00', '수 11:00 - 21:00', '목 11:00 - 21:00', '금 11:00 - 21:00', '토 11:00 - 21:00', '일 11:00 - 21:00', '월 정기휴무 (매주 월요일)']",02-007-0707,1,케이크전문,,,,,,
1471,서울 광진구 천호대로 659 아차산웨딩홀,배스킨라빈스 아차산역,['매일 10:00 - 23:00'],0507-0288-9635,1,아이스크림,,,,,,
1472,서울 광진구 아차산로49길 41-5 세인트바츠,세인트 바츠,"['화 08:00 - 22:00 21:30 라스트오더', '수 08:00 - 22:00 21:30 라스트오더', '목 08:00 - 22:00 21:30 라스트오더', '금 08:00 - 19:00 18:30 라스트오더', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 08:00 - 22:00 21:30 라스트오더']",010-5764-7646,1,"카페,디저트",,,,,,
1473,서울 광진구 아차산로 480 1층 빽다방,빽다방 올림픽북단점,['매일 08:30 - 22:00'],02-455-0423,1,테이크아웃커피,,,,,,
1474,서울 광진구 구의로 53-1,우주메리카페,"['화 11:00 - 23:00', '수 11:00 - 23:00', '목 11:00 - 23:00', '금 11:00 - 23:00', '토 11:00 - 23:00', '일 11:00 - 23:00', '월 11:00 - 23:00']",0507-1367-7177,1,카페,,,,,,
1475,서울 광진구 구의강변로 51,내음베이커리,"['화 08:00 - 21:00', '수 08:00 - 21:00', '목 08:00 - 21:00', '금 08:00 - 21:00', '토 08:00 - 21:00', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)']",02-6080-7474,1,베이커리,,,,,,
1476,"서울 광진구 광나루로56길 63 1층 121호(구의동, 현대프라임프라자)",커피에반하다 강변역점,['매일 07:30 - 21:00'],02-458-2266,1,카페,,,,,,
1478,서울 광진구 강변역로4길 10 1층 110호,메가MGC커피 동서울터미널점,['매일 08:00 - 23:00 22:30 라스트오더'],0507-1485-1257,1,카페,,,,,,
1479,서울 광진구 천호대로 666 지하1층 B101호,컴포즈커피 어린이대공원후문점,['매일 07:30 - 22:00'],0507-1370-7701,1,카페,,,,,,
1480,서울 광진구 강변역로 50 동서울터미널빌딩,꽃빙,"['화 09:00 - 21:00', '수 09:00 - 21:00', '목 09:00 - 21:00', '금 09:00 - 22:00', '토 09:00 - 22:00', '일 09:00 - 22:00', '월 09:00 - 21:00']",02-444-0567,1,빙수,,,,,,
1481,서울 광진구 자양로 177 1층,브런치 카페 고은별 샌드위치,"['화 07:00 - 20:30 20:15 라스트오더', '수 07:00 - 20:30 20:15 라스트오더', '목 07:00 - 20:30 20:15 라스트오더', '금 07:00 - 20:30 20:15 라스트오더', '토 07:00 - 18:00 17:45 라스트오더', '일 07:00 - 18:00 17:45 라스트오더', '월 07:00 - 20:30 20:15 라스트오더']",0507-1412-4933,1,브런치,,,,,,
1482,서울 광진구 천호대로129길 16 1층,스트릿1988 아차산역점,['매일 11:00 - 22:50'],0507-2087-0703,1,"카페,디저트",,,,,,
1483,서울 광진구 구의로1길 2 1층,요일별커피,"['화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 02:00', '토 17:00 - 02:00', '일 17:00 - 02:00', '월 정기휴무 (매주 월요일)']",0507-1369-0501,1,"카페,디저트",,,,,,
1484,서울 광진구 천호대로 689 1층 스윗봉봉,스윗봉봉,"['화 09:30 - 18:30 18:00 라스트오더', '수 09:30 - 16:00 15:30 라스트오더', '목 09:30 - 18:30 18:00 라스트오더', '금 09:30 - 18:30 18:00 라스트오더', '토 10:00 - 18:30 18:00 라스트오더', '일 10:00 - 16:00 15:30 라스트오더', '월 09:30 - 18:30 18:00 라스트오더']",0507-1371-3104,1,"카페,디저트",,,,,,
1485,서울 광진구 광나루로 486 1층101호,커피인더블랙,"['화 08:00 - 18:30 18:10 라스트오더', '수 08:00 - 18:30 18:10 라스트오더', '목 08:00 - 18:30 18:10 라스트오더', '금 08:00 - 18:30 18:10 라스트오더', '토 08:00 - 18:30 18:10 라스트오더', '일 정기휴무 (매주 일요일)', '월 08:00 - 18:30 18:10 라스트오더']",02-446-0441,1,카페,,,,,,
1486,서울 광진구 천호대로 659 아차산웨딩홀,파리바게뜨 대공원점,['매일 07:00 - 23:50'],02-444-9963,1,베이커리,,,,,,
1487,서울 광진구 아차산로57길 38 1층101호,카페초아,"['화 09:00 - 20:00 19:30 라스트오더', '수 09:00 - 20:00 19:30 라스트오더', '목 09:00 - 20:00 19:30 라스트오더', '금 09:00 - 20:00 19:30 라스트오더', '토 10:00 - 19:00 18:30 라스트오더', '일 10:00 - 19:00 18:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1349-5342,1,"카페,디저트",,,,,,
1488,서울 광진구 자양로 148 1층 민지,민지,"['화 08:00 - 18:50 18:40 라스트오더', '수 08:00 - 18:50 18:40 라스트오더', '목 08:00 - 18:50 18:40 라스트오더', '금 08:00 - 18:50 18:40 라스트오더', '토 08:00 - 18:50 18:40 라스트오더', '일 정기휴무 (매주 일요일)', '월 08:00 - 18:50 18:40 라스트오더']",070-4136-9962,1,"카페,디저트",,,,,,
1490,서울 광진구 광나루로 527 1층,배스킨라빈스 구의사거리,['매일 10:00 - 23:00'],02-447-0543,1,아이스크림,,,,,,
1491,서울 광진구 자양로23길 65 1층 우연히 봄,우연히봄,"['화 정기휴무 (매주 화요일)', '수 정기휴무 (매주 수요일)', '목 정기휴무 (매주 목요일)', '금 정기휴무 (매주 금요일)', '토 11:00 - 22:00', '일 11:00 - 22:00', '월 정기휴무 (매주 월요일)']",0507-1357-7691,1,카페,,,,,,
1493,서울 광진구 아차산로63길 13,담아,"['화 12:00 - 21:00 20:30 라스트오더', '수 12:00 - 21:00 20:30 라스트오더', '목 12:00 - 21:00 20:30 라스트오더', '금 12:00 - 21:00 20:30 라스트오더', '토 12:00 - 19:00 18:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 12:00 - 21:00 20:30 라스트오더']",02-446-4829,1,카페,,,,,,
1494,서울 광진구 광나루로56길 85,투썸플레이스 강변CGV점,['매일 08:30 - 20:30'],02-3424-1609,1,카페,,,,,,
1495,서울 광진구 아차산로55길 11,커피에반하다 구의역점 스마트 무인카페,['매일 00:00 - 24:00'],070-4493-7699,1,카페,,,,,,
1496,서울 광진구 자양로39길 19 1층 슬로우토크프레시,슬로우토크프레시,"['화 07:20 - 19:00', '수 07:20 - 19:00', '목 07:20 - 19:00', '금 07:20 - 19:00', '토 08:30 - 19:00', '일 08:30 - 19:00', '월 07:20 - 19:00']",02-446-7779,1,"카페,디저트",,,,,,
1497,서울 광진구 구의로 72 1층,백억커피 구의점,['매일 00:00 - 24:00'],0507-0288-9482,1,"카페,디저트",,,,,,
1498,서울 광진구 광나루로56길 32,샹제르망과자점,"['화 08:00 - 22:30', '수 08:00 - 22:30', '목 08:00 - 22:30', '금 08:00 - 22:30', '토 08:00 - 22:30', '일 정기휴무 (매주 일요일)', '월 08:00 - 22:30']",0507-1418-3987,1,베이커리,,,,,,
1499,서울 광진구 광나루로56길 85 테크노마트,디핀다트,['매일 10:00 - 22:00'],02-3424-1149,1,"카페,디저트",,,,,,
1500,서울 광진구 천호대로130길 59-3 1층 투핸즈화방 카페,투핸즈화방 카페,"['화 10:00 - 18:00', '수 10:00 - 18:00', '목 10:00 - 18:00', '금 10:00 - 18:00', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 10:00 - 18:00', '04/10 22대 국회의원선거 휴무']",0507-1346-4441,1,"카페,디저트",,,,,,
1501,서울 광진구 자양로18길 68,꽈배기당,['매일 10:00 - 22:00'],02-447-3338,1,도넛,,,,,,
1502,서울 광진구 광나루로56길 34 종합상가 404호,공간 책바람,"['화 09:30 - 18:30', '수 09:30 - 18:30', '목 09:30 - 18:30', '금 09:30 - 18:30', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 09:30 - 18:30']",02-457-1777,1,테마카페,,,,,,
1503,서울 광진구 광나루로56길 85,눈의꽃,[],02-3424-1477,1,빙수,,,,,,
1504,서울 광진구 자양로37길 12 1층,티파니블루 구의점,['매일 08:30 - 19:00'],0507-2093-3688,1,"카페,디저트",,,,,,
1505,서울 광진구 자양로 112 101호 더리터 구의역점,더리터 구의역점,"['화 08:00 - 21:30', '수 08:00 - 21:30', '목 08:00 - 21:30', '금 08:00 - 21:30', '토 08:30 - 24:00', '일 08:30 - 24:00', '월 08:00 - 21:30']",02-446-9391,1,테이크아웃커피,,,,,,
1506,서울 광진구 광나루로56길 85 9층 25호 카페이러리,카페 이러리&palazzo,['매일 10:00 - 21:00'],02-3424-8388,1,아이스크림,,,,,,
1508,서울 광진구 자양로 205 1층,더벤티 구의사거리점,"['화 07:40 - 21:00', '수 07:40 - 21:00', '목 07:40 - 21:00', '금 07:40 - 21:00', '토 07:40 - 21:00', '일 07:40 - 21:00', '월 07:40 - 21:00']",070-4833-0103,1,카페,,,,,,
1509,서울 광진구 자양로18길 95,카페다비다,"['월 11:30 - 01:00 00:30 라스트오더', '화 11:30 - 01:00 00:30 라스트오더', '수 11:30 - 01:00 00:30 라스트오더', '목 11:30 - 01:00 00:30 라스트오더', '금 11:30 - 01:00 00:30 라스트오더', '토 11:30 - 01:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)']",0507-1335-2903,1,카페,,,,,,
1510,서울 광진구 아차산로55길 29 1층 101호,아멜라떼,"['화 10:00 - 22:00', '수 10:00 - 22:00', '목 10:00 - 22:00', '금 10:00 - 23:00', '토 10:00 - 23:00', '일 정보없음', '월 10:00 - 22:00']",02-452-5005,1,"카페,디저트",,,,,,
1512,서울 광진구 자양로18길 56 거송빌딩 1층,뚜레쥬르 구의1동점,['매일 07:00 - 24:00'],02-453-0461,1,베이커리,,,,,,
1515,서울 광진구 자양로32길 32,ONES COFFEE,"['화 정보없음', '수 정보없음', '목 정보없음', '금 정보없음', '토 정보없음', '일 정보없음', '월 정보없음']",,1,"카페,디저트",,,,,,
1516,서울 광진구 아차산로51길 69 1층,블루빈스커피 구의점,['매일 08:00 - 23:00'],0507-0289-4562,1,"카페,디저트",,,,,,
1517,서울 광진구 강변역로4길 56 광진해모로리버뷰,이즈빈,"['화 11:00 - 17:00', '수 11:00 - 17:00', '목 11:00 - 17:00', '금 11:00 - 17:00', '토 11:00 - 17:00', '일 정기휴무 (매주 일요일)', '월 11:00 - 17:00']",070-4192-8397,1,카페,,,,,,
1519,서울 광진구 아차산로 450-2 1층,만렙커피 구의점,"['화 10:00 - 22:00', '수 10:00 - 22:00', '목 10:00 - 22:00', '금 10:00 - 22:00', '토 09:00 - 18:00', '일 10:00 - 18:00', '월 10:00 - 22:00']",0507-1317-0430,1,카페,,,,,,
1520,서울 광진구 구의강변로 45 구의동 복합빌딩,요거프레소 구의강변로점,"['화 10:00 - 23:00', '수 10:00 - 23:00', '목 10:00 - 23:00', '금 10:00 - 23:00', '토 10:00 - 22:00', '일 10:00 - 22:00', '월 10:00 - 23:00']",02-453-8998,1,카페,,,,,,
1521,서울 광진구 천호대로134길 2 1층 카페 헤스트,카페 헤스트,"['화 08:00 - 18:00', '수 08:00 - 18:00', '목 08:00 - 18:00', '금 08:00 - 16:00', '토 정기휴무 (매주 토요일)', '일 13:00 - 18:00', '월 08:00 - 18:00']",0507-1390-4890,1,"카페,디저트",,,,,,
1522,서울 광진구 구의강변로 51 비바힐스강변 1층,커피쿡 강변역점,"['화 08:00 - 21:00 20:30 라스트오더', '수 08:00 - 21:00 20:30 라스트오더', '목 08:00 - 21:00 20:30 라스트오더', '금 08:00 - 21:00 20:30 라스트오더', '토 10:00 - 21:00 20:30 라스트오더', '일 10:00 - 21:00 20:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-877-3731,1,"카페,디저트",,,,,,
1523,서울 광진구 자양로28길 21 1층 102호,하이루탕후루 본점,"['화 12:30 - 21:00', '수 12:30 - 21:00', '목 12:30 - 21:00', '금 12:30 - 21:00', '토 12:30 - 21:00', '일 12:30 - 21:00', '월 12:30 - 21:00', '격주 월요일 정기 휴무']",1644-2514,1,"카페,디저트",,,,,,
1525,서울 광진구 자양로43길 43 1층,아리랑빵집 아차산점,[],02-444-3907,1,베이커리,,,,,,
1526,서울 광진구 아차산로 431 . 상가3동 지층 103호,따시하루,"['화 07:00 - 22:00', '수 07:00 - 22:00', '목 07:00 - 22:00', '금 07:00 - 22:00', '토 08:00 - 21:00', '일 08:00 - 21:00', '월 07:00 - 22:00']",070-7600-5635,1,"카페,디저트",,,,,,
1527,서울 광진구 구의강변로 96 현대아파트6단지 상가 1층,인투더크림,"['화(4/2) 휴무', '수(4/3) 휴무', '목(4/4) 휴무', '금(4/5) 휴무', '토(4/6) 휴무', '일(4/7) 휴무', '월(4/8) 휴무', '03/18-04/13 휴무']",070-7799-2204,1,베이커리,,,,,,
1528,"서울 광진구 광나루로39길 11 108호(구의동, 구의자이르네)",하이젠버그,['매일 08:00 - 18:00'],0507-1378-9931,1,"카페,디저트",,,,,,
1529,서울 광진구 천호대로 671 107호,찰찰보리식빵 아차산역점,[],0507-1416-1722,1,베이커리,,,,,,
1530,서울 광진구 자양로34길 17-3 1층101호,산체스커피 건대점,['매일 09:00 - 21:00'],0507-1344-9421,1,"카페,디저트",,,,,,
1531,서울 광진구 자양로28길 82 명성빌딩,커피야 구의점,"['화 08:00 - 23:00', '수 08:00 - 23:00', '목 08:00 - 23:00', '금 08:00 - 23:00', '토 08:30 - 23:00', '일 08:30 - 23:00', '월 08:00 - 23:00']",02-444-3316,1,"카페,디저트",,,,,,
1533,서울 광진구 광나루로56길 85,쑥쓰럽커피,"['화 10:00 - 20:00', '수 10:00 - 20:00', '목 10:00 - 20:00', '금 10:00 - 20:00', '토 10:00 - 20:00', '일 10:00 - 20:00', '월 10:00 - 20:00', '매달 2, 4번째 화요일 정기 휴무']",02-3424-1400,1,"카페,디저트",,,,,,
1535,서울 광진구 광나루로39길 11 자이르네,구이도씨,"['화 11:00 - 18:00 17:30 라스트오더', '수 11:00 - 18:00 17:30 라스트오더', '목 11:00 - 18:00 17:30 라스트오더', '금 11:00 - 18:00 17:30 라스트오더', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 11:00 - 18:00 17:30 라스트오더']",010-7570-0762,1,"카페,디저트",,,,,,
1536,서울 광진구 자양로50길 6 1층,솔라시도 커피,"['화 08:00 - 16:00 15:30 라스트오더', '수 08:00 - 16:00 15:30 라스트오더', '목 08:00 - 16:00 15:30 라스트오더', '금 08:00 - 16:00 15:30 라스트오더', '토 08:00 - 16:00 15:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 08:00 - 16:00 15:30 라스트오더']",0507-1386-1986,1,"카페,디저트",,,,,,
1537,서울 광진구 아차산로62길 14-2,셰프스 카페,['매일 09:30 - 24:00'],,1,카페,,,,,,
1542,서울 광진구 자양로26길 20,반코디,[],02-457-4599,1,카페,,,,,,
1543,서울 광진구 영화사로 75,이히리베디히,['매일 09:00 - 23:00'],070-4152-8716,1,카페,,,,,,
1544,서울 광진구 광나루로 545 정문상가 A동 1호,카페우리,"['화 09:00 - 20:00', '수 09:00 - 20:00', '목 정기휴무 (매주 목요일)', '금 09:00 - 20:00', '토 09:00 - 20:00', '일 09:00 - 20:00', '월 09:00 - 20:00']",0507-1310-2559,1,"카페,디저트",,,,,,
1545,서울 광진구 구의로 6,빽다방 구의중앙점,"['화 08:00 - 22:00', '수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 22:00', '토 08:30 - 22:00', '일 08:30 - 22:00', '월 08:00 - 22:00']",02-454-0423,1,테이크아웃커피,,,,,,
1546,서울 광진구 자양로 203 스타파크아파트 1층 101호,라비타3,"['화 10:00 - 20:00 19:30 라스트오더', '수 10:00 - 20:00 19:30 라스트오더', '목 10:00 - 20:00 19:30 라스트오더', '금 10:00 - 20:00 19:30 라스트오더', '토 10:00 - 20:00 19:30 라스트오더', '일 11:00 - 16:00 15:30 라스트오더', '월 정기휴무 (매주 월요일)']",02-6465-3737,1,"카페,디저트",,,,,,
1550,서울 광진구 광나루로36길 40 1층 102호,페리카페,"['화 정기휴무 (매주 화요일)', '수 08:00 - 20:00', '목 08:00 - 20:00', '금 08:00 - 20:00', '토 09:00 - 19:00', '일 09:00 - 19:00', '월 08:00 - 20:00']",0507-1451-5982,1,카페,,,,,,
1552,서울 광진구 자양로50길 22 1층,옳은정커피,"['화 10:00 - 17:00', '수 10:00 - 17:00', '목 10:00 - 17:00', '금 10:00 - 17:00', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 10:00 - 17:00']",070-4833-4570,1,"카페,디저트",,,,,,
1553,서울 광진구 아차산로 397,키즈커피,[],02-598-9994,1,카페,,,,,,
1554,서울 광진구 강변역로 50 동서울터미널빌딩,커피베이동서울터미널,['매일 09:00 - 21:00'],02-456-5568,1,카페,,,,,,
1555,서울 광진구 자양로28길 23 1층,더블씨,"['화 07:00 - 16:30', '수 07:00 - 16:30', '목 07:00 - 16:30', '금 07:00 - 16:30', '토 10:00 - 16:30', '일 정기휴무 (매주 일요일)', '월 07:00 - 16:30']",070-8885-0414,1,"카페,디저트",,,,,,
1556,서울 광진구 구의강변로 96 1층 103호 홍카페,홍 카페,['매일 10:30 - 22:00'],0507-1423-2665,1,"카페,디저트",,,,,,
1563,서울 광진구 광나루로 562 1층,더카페562,['일요일 휴무 주일은 쉽니다'],02-2201-2248,1,카페,,,,,,
1565,서울 광진구 자양로18길 70,그랑프리빵,[],,1,베이커리,,,,,,
1566,서울 광진구 자양로 172 솔렌시아2차 101호,밀크마켓,['매일 08:00 - 21:00'],0507-1392-3518,1,카페,,,,,,
1567,서울 광진구 광나루로56길 85 지하 1층 22호,카페베리,[],,1,"카페,디저트",,,,,,
1568,서울 광진구 자양로26길 39 102호,더달달 구의동점,['매일 00:00 - 24:00'],010-3284-2272,1,아이스크림,,,,,,
1569,서울 광진구 뚝섬로67길 35,커피 방앗간,"['화 10:00 - 18:00', '수 10:00 - 18:00', '목 10:00 - 18:00', '금 10:00 - 18:00', '토 10:00 - 19:00', '일 11:00 - 18:00', '월 10:00 - 18:00']",070-4799-4231,1,"카페,디저트",,,,,,
